
2021-02-24,12:06:17,1614168377,25.155399
2021-02-24,12:09:03,1614168543,24.192242
2021-02-24,12:11:32,1614168692,23.778318
2021-02-24,12:14:02,1614168842,18.644121
2021-02-24,12:16:33,1614168994,18.086918
2021-02-24,12:19:03,1614169143,15.611361
2021-02-24,12:21:33,1614169293,13.263161
2021-02-24,12:24:03,1614169443,13.716879
2021-02-24,12:26:33,1614169593,15.308881
2021-02-24,12:29:03,1614169743,13.637280
2021-02-24,12:31:32,1614169893,11.241320
2021-02-24,12:34:02,1614170043,10.429399
2021-02-24,12:36:32,1614170192,9.689119
2021-02-24,12:39:02,1614170342,8.789640
2021-02-24,12:41:20,1614170480,9.052320
2021-02-24,12:43:47,1614170628,9.529920
2021-02-24,12:46:17,1614170777,8.710040
2021-02-24,12:48:47,1614170927,6.608600
2021-02-24,12:51:19,1614171079,6.855360
2021-02-24,12:53:48,1614171228,6.425520
2021-02-24,12:56:17,1614171377,5.358880
2021-02-24,12:58:47,1614171527,7.858320
2021-02-24,13:01:17,1614171677,5.812600
2021-02-24,13:03:48,1614171829,4.952920
2021-02-24,13:06:18,1614171978,6.847400
2021-02-24,13:08:48,1614172128,7.778719
2021-02-24,13:11:18,1614172278,9.681161
2021-02-24,13:13:48,1614172428,10.254281
2021-02-24,13:16:18,1614172578,9.991600
2021-02-24,13:18:48,1614172728,9.506040
2021-02-24,13:21:18,1614172878,6.489200
2021-02-24,13:23:47,1614173028,9.943841
2021-02-24,13:26:18,1614173178,10.524920
2021-02-24,13:28:48,1614173328,11.965680
2021-02-24,13:31:18,1614173478,12.093040
2021-02-24,13:33:47,1614173628,13.096001
2021-02-24,13:36:17,1614173777,12.061200
2021-02-24,13:38:49,1614173929,8.837400
2021-02-24,13:41:17,1614174077,7.181720
2021-02-24,13:43:47,1614174227,4.363880
2021-02-24,13:46:17,1614174377,6.115080
2021-02-24,13:48:47,1614174527,4.984761
2021-02-24,13:51:19,1614174679,5.502160
2021-02-24,13:53:48,1614174829,10.891080
2021-02-24,13:56:17,1614174977,12.809439
2021-02-24,13:58:49,1614175129,12.196520
2021-02-24,14:01:19,1614175279,4.037520
2021-02-24,14:03:48,1614175428,5.080280
2021-02-24,14:06:18,1614175578,5.653399
2021-02-24,14:08:48,1614175728,4.769840
2021-02-24,14:11:18,1614175879,5.526040
2021-02-24,14:13:48,1614176029,7.022521
2021-02-24,14:16:18,1614176178,8.638399
2021-02-24,14:18:48,1614176328,7.253361
2021-02-24,14:21:18,1614176478,4.921080
2021-02-24,14:23:47,1614176628,5.040480
2021-02-24,14:26:18,1614176778,5.151920
2021-02-24,14:28:48,1614176928,4.865360
2021-02-24,14:31:17,1614177078,5.175799
2021-02-24,14:33:47,1614177227,7.149880
2021-02-24,14:36:19,1614177379,3.671360
2021-02-24,14:38:49,1614177529,6.146920
2021-02-24,14:41:17,1614177678,5.199680
2021-02-24,14:43:47,1614177827,6.903120
2021-02-24,14:46:19,1614177979,5.748920
2021-02-24,14:48:48,1614178129,4.913120
2021-02-24,14:51:18,1614178278,4.849440
2021-02-24,14:53:48,1614178428,5.112120
2021-02-24,14:56:18,1614178579,8.710040
2021-02-24,14:58:48,1614178729,6.162840
2021-02-24,15:01:18,1614178878,3.544000
2021-02-24,15:03:48,1614179028,4.865360
2021-02-24,15:06:18,1614179178,3.822600
2021-02-24,15:08:47,1614179328,4.586760
2021-02-24,15:11:18,1614179478,4.172840
2021-02-24,15:13:48,1614179628,4.491241
2021-02-24,15:16:17,1614179778,3.496240
2021-02-24,15:18:47,1614179927,3.854440
2021-02-24,15:21:17,1614180077,3.679320
2021-02-24,15:23:49,1614180229,4.753920
2021-02-24,15:26:17,1614180377,5.534000
2021-02-24,15:28:47,1614180527,5.350920
2021-02-24,15:31:19,1614180679,3.735040
2021-02-24,15:33:48,1614180829,5.255400
2021-02-24,15:36:18,1614180978,5.502160
2021-02-24,15:38:48,1614181128,4.491240
2021-02-24,15:41:19,1614181279,5.215600
2021-02-24,15:43:48,1614181429,6.019560
2021-02-24,15:46:18,1614181578,5.064360
2021-02-24,15:48:48,1614181728,4.785760
2021-02-24,15:51:18,1614181878,5.191720
2021-02-24,15:53:48,1614182028,5.271320
2021-02-24,15:56:18,1614182178,5.549920
2021-02-24,15:59:02,1614182343,5.183760
2021-02-24,16:01:32,1614182492,5.072320
2021-02-24,16:04:04,1614182644,5.374800
2021-02-24,16:06:34,1614182794,4.586760
2021-02-24,16:09:03,1614182944,5.327040
2021-02-24,16:11:48,1614183109,5.255400
2021-02-24,16:14:18,1614183258,4.570840
2021-02-24,16:16:48,1614183408,5.032520
2021-02-24,16:19:18,1614183558,6.298160
2021-02-24,16:21:48,1614183708,4.952920
2021-02-24,16:24:18,1614183858,4.674320
2021-02-24,16:26:48,1614184008,5.605640
2021-02-24,16:29:18,1614184158,5.112120
2021-02-24,16:31:47,1614184307,5.136000
2021-02-24,16:34:19,1614184459,5.470321
2021-02-24,16:36:49,1614184609,5.287241
2021-02-24,16:39:17,1614184757,5.223560
2021-02-24,16:41:47,1614184907,6.481239
2021-02-24,16:44:17,1614185057,5.199680
2021-02-24,16:46:47,1614185207,5.183761
2021-02-24,16:49:19,1614185359,5.263360
2021-02-24,16:51:48,1614185509,4.944961
2021-02-24,16:54:19,1614185659,5.032520
2021-02-24,16:56:49,1614185809,4.889240
2021-02-24,16:59:19,1614185959,4.212640
2021-02-24,17:01:47,1614186108,4.634520
2021-02-24,17:04:17,1614186257,5.581759
2021-02-24,17:06:49,1614186409,4.952920
2021-02-24,17:09:17,1614186558,4.451440
2021-02-24,17:11:47,1614186707,5.995680
2021-02-24,17:14:19,1614186859,5.191720
2021-02-24,17:16:48,1614187009,4.554920
2021-02-24,17:19:18,1614187159,4.491240
2021-02-24,17:21:48,1614187308,5.955880
2021-02-24,17:24:34,1614187474,5.374800
2021-02-24,17:27:03,1614187624,4.745960
2021-02-24,17:29:33,1614187773,7.301120
2021-02-24,17:32:03,1614187923,4.761880
2021-02-24,17:34:33,1614188073,4.308160
2021-02-24,17:37:03,1614188223,5.191720
2021-02-24,17:39:33,1614188373,4.968840
2021-02-24,17:42:03,1614188523,4.968840
2021-02-24,17:44:33,1614188673,7.643400
2021-02-24,17:47:02,1614188823,5.032519
2021-02-24,17:49:32,1614188972,5.358881
2021-02-24,17:52:04,1614189124,4.618600
2021-02-24,17:54:32,1614189273,4.913120
2021-02-24,17:57:02,1614189422,4.586760
2021-02-24,17:59:34,1614189574,5.518081
2021-02-24,18:02:04,1614189724,4.531040
2021-02-24,18:04:33,1614189874,5.852400
2021-02-24,18:07:03,1614190023,7.062320
2021-02-24,18:09:34,1614190174,5.772800
2021-02-24,18:12:04,1614190324,5.032519
2021-02-24,18:14:33,1614190473,4.968840
2021-02-24,18:17:03,1614190623,5.573800
